Episode,Step,mac_fill,MAC_Count,flood_pressure,avg_age,Situation,State_Index,Original_Action,Executed_Action,Action_Name,Q_EVICT,Q_INC_AGE,Q_DEC_AGE,Q_LEARN_MAC,Chosen_By,Outcome,Reward,Total_Ep_Reward,Epsilon,Port_Acted,Evicted_MAC,Old_MAC_Fill,New_MAC_Fill,Old_Flood,New_Flood,Old_Age,New_Age
118,25,0.7,7,0.286,0.0024,NORMAL,64,0,0,EVICT,0.164,-4.0904,-0.8459,-0.8241,GREEDY,improved,-3.3904,1.979,0.0283,N/A,N/A,0.6,0.7,0.0,0.286,0.0222,0.0024
118,26,0.7,7,0.0,0.0024,NORMAL,80,0,0,EVICT,0.9068,-0.8822,0.1222,0.0461,GREEDY,neutral,0.0,1.979,0.0283,N/A,N/A,0.7,0.7,0.286,0.0,0.0024,0.0024
118,27,0.7,7,0.0,0.0,NORMAL,64,0,0,EVICT,0.1628,-4.0904,-0.8459,-0.8241,GREEDY,improved,0.0048,1.9838,0.0283,N/A,N/A,0.7,0.7,0.0,0.0,0.0024,0.0
118,28,0.7,7,0.0,0.0,NORMAL,64,0,0,EVICT,0.1612,-4.0904,-0.8459,-0.8241,GREEDY,neutral,0.0,1.9838,0.0283,N/A,N/A,0.7,0.7,0.0,0.0,0.0,0.0
118,29,0.7,7,0.0,0.0,NORMAL,64,0,0,EVICT,0.1596,-4.0904,-0.8459,-0.8241,GREEDY,neutral,0.0,1.9838,0.0283,N/A,N/A,0.7,0.7,0.0,0.0,0.0,0.0
118,30,0.7,7,0.0,0.0024,NORMAL,64,0,0,EVICT,0.1575,-4.0904,-0.8459,-0.8241,GREEDY,degraded,-0.0048,1.979,0.0283,N/A,N/A,0.7,0.7,0.0,0.0,0.0,0.0024
119,1,0.7,7,0.0,0.0024,NORMAL,64,0,0,EVICT,0.1559,-4.0904,-0.8459,-0.8241,GREEDY,neutral,0.0,0.0,0.0275,N/A,N/A,0.7,0.7,0.0,0.0,0.0024,0.0024
119,2,0.9,9,0.222,0.0074,NORMAL,64,0,0,EVICT,-0.4027,-4.0904,-0.8459,-0.8241,GREEDY,degraded,-5.12,-5.12,0.0275,N/A,N/A,0.7,0.9,0.0,0.222,0.0024,0.0074
119,3,0.9,9,0.0,0.013,NORMAL,72,3,3,LEARN_MAC,-0.7359,-1.6764,-0.3943,-0.3479,GREEDY,degraded,-0.0112,-5.1312,0.0275,N/A,N/A,0.9,0.9,0.222,0.0,0.0074,0.013
119,4,0.8,8,0.0,0.0187,NORMAL,64,0,0,EVICT,-0.1998,-4.0904,-0.8459,-0.8241,GREEDY,improved,1.9886,-3.1426,0.0275,N/A,N/A,0.9,0.8,0.0,0.0,0.013,0.0187
119,5,0.7,7,0.0,0.0238,NORMAL,64,0,0,EVICT,0.0012,-4.0904,-0.8459,-0.8241,GREEDY,improved,1.9898,-1.1528,0.0275,N/A,N/A,0.8,0.7,0.0,0.0,0.0187,0.0238
119,6,0.8,8,0.25,0.0063,NORMAL,64,0,0,EVICT,-0.2389,-4.0904,-0.8459,-0.8241,RANDOM,improved,-3.215,-4.3678,0.0275,N/A,N/A,0.7,0.8,0.0,0.25,0.0238,0.0063
119,7,0.7,7,0.0,0.019,NORMAL,80,0,0,EVICT,0.9921,-0.8822,0.1222,0.0461,GREEDY,improved,1.9746,-2.3932,0.0275,N/A,N/A,0.8,0.7,0.25,0.0,0.0063,0.019
119,8,0.7,7,0.0,0.031,NORMAL,64,0,0,EVICT,-0.2389,-4.0904,-0.8459,-0.8241,GREEDY,degraded,-0.024,-2.4172,0.0275,N/A,N/A,0.7,0.7,0.0,0.0,0.019,0.031
119,9,0.9,9,0.333,0.0093,NORMAL,64,0,0,EVICT,-0.6878,-4.0904,-0.8459,-0.8241,GREEDY,improved,-5.6216,-8.0388,0.0275,N/A,N/A,0.7,0.9,0.0,0.333,0.031,0.0093
119,10,0.9,9,0.0,0.0296,NORMAL,80,0,0,EVICT,0.8269,-0.8822,0.1222,0.0461,GREEDY,degraded,-0.0406,-8.0794,0.0275,N/A,N/A,0.9,0.9,0.333,0.0,0.0093,0.0296
119,11,0.8,8,0.0,0.0187,NORMAL,64,0,0,EVICT,-0.4788,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.0218,-6.0576,0.0275,N/A,N/A,0.9,0.8,0.0,0.0,0.0296,0.0187
119,12,0.9,9,0.111,0.0,NORMAL,64,0,0,EVICT,-0.7258,-4.0904,-0.8459,-0.8241,GREEDY,improved,-2.5176,-8.5752,0.0275,N/A,N/A,0.8,0.9,0.0,0.111,0.0187,0.0
119,13,0.8,8,0.0,0.0063,NORMAL,64,0,0,EVICT,-0.5179,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.006,-6.5692,0.0275,N/A,N/A,0.9,0.8,0.111,0.0,0.0,0.0063
119,14,0.7,7,0.0,0.0119,NORMAL,64,0,0,EVICT,-0.3093,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.0346,-4.5346,0.0275,N/A,N/A,0.8,0.7,0.0,0.0,0.0063,0.0119
119,15,0.8,8,0.125,0.0104,NORMAL,64,0,0,EVICT,-0.5719,-4.0904,-0.8459,-0.8241,GREEDY,improved,-2.622,-7.1566,0.0275,N/A,N/A,0.7,0.8,0.0,0.125,0.0119,0.0104
119,16,0.8,8,0.0,0.0104,NORMAL,72,3,3,LEARN_MAC,-0.7359,-1.6764,-0.3943,-0.3646,GREEDY,neutral,0.0,-7.1566,0.0275,N/A,N/A,0.8,0.8,0.125,0.0,0.0104,0.0104
119,17,0.7,7,0.0,0.0095,NORMAL,64,0,0,EVICT,-0.3655,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.006,-5.1506,0.0275,N/A,N/A,0.8,0.7,0.0,0.0,0.0104,0.0095
119,18,0.6,6,0.0,0.0,NORMAL,64,0,0,EVICT,-0.1595,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.0238,-3.1268,0.0275,N/A,N/A,0.7,0.6,0.0,0.0,0.0095,0.0
119,19,0.8,8,0.0,0.0125,NORMAL,64,0,0,EVICT,-0.0346,-4.0904,-0.8459,-0.8241,GREEDY,improved,1.2334,-1.8934,0.0275,N/A,N/A,0.6,0.8,0.0,0.0,0.0,0.0125
119,20,0.7,7,0.0,0.0119,NORMAL,64,0,0,EVICT,0.1659,-4.0904,-0.8459,-0.8241,GREEDY,improved,2.0012,0.1078,0.0275,N/A,N/A,0.8,0.7,0.0,0.0,0.0125,0.0119
119,21,0.9,9,0.222,0.0093,NORMAL,64,2,2,DECREASE_AGING,0.1659,-4.0904,-1.3046,-0.8241,RANDOM,improved,-5.1048,-4.997,0.0275,N/A,N/A,0.7,0.9,0.0,0.222,0.0119,0.0093
119,22,0.9,9,0.0,0.0167,NORMAL,72,3,3,LEARN_MAC,-0.7359,-1.6764,-0.3943,-0.3147,GREEDY,degraded,-0.0148,-5.0118,0.0275,N/A,N/A,0.9,0.9,0.222,0.0,0.0093,0.0167
119,23,0.8,8,0.0,0.0083,NORMAL,64,0,0,EVICT,0.3659,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.0168,-2.995,0.0275,N/A,N/A,0.9,0.8,0.0,0.0,0.0167,0.0083
119,24,0.9,9,0.111,0.0056,NORMAL,64,0,0,EVICT,0.1073,-4.0904,-1.3046,-0.8241,GREEDY,improved,-2.5496,-5.5446,0.0275,N/A,N/A,0.8,0.9,0.0,0.111,0.0083,0.0056
119,25,0.9,9,0.0,0.0093,NORMAL,64,0,0,EVICT,0.1055,-4.0904,-1.3046,-0.8241,GREEDY,degraded,-0.0074,-5.552,0.0275,N/A,N/A,0.9,0.9,0.111,0.0,0.0056,0.0093
119,26,0.8,8,0.0,0.0125,NORMAL,64,0,0,EVICT,0.3038,-4.0904,-1.3046,-0.8241,GREEDY,improved,1.9936,-3.5584,0.0275,N/A,N/A,0.9,0.8,0.0,0.0,0.0093,0.0125
119,27,0.8,8,0.125,0.0,NORMAL,64,0,0,EVICT,0.1851,-4.0904,-1.3046,-0.8241,GREEDY,improved,-0.6,-4.1584,0.0275,N/A,N/A,0.8,0.8,0.0,0.125,0.0125,0.0
119,28,0.8,8,0.0,0.001,NORMAL,72,1,1,INCREASE_AGING,-0.7359,-1.7923,-0.3943,-0.3147,RANDOM,degraded,-3.002,-7.1604,0.0275,N/A,N/A,0.8,0.8,0.125,0.0,0.0,0.001
119,29,0.8,8,0.0,0.0008,NORMAL,64,0,0,EVICT,0.1833,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0004,-7.16,0.0275,N/A,N/A,0.8,0.8,0.0,0.0,0.001,0.0008
119,30,0.7,7,0.0,0.0002,NORMAL,64,0,0,EVICT,0.3816,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.0012,-5.1588,0.0275,N/A,N/A,0.8,0.7,0.0,0.0,0.0008,0.0002
120,1,0.6,6,0.0,0.0,NORMAL,64,0,0,EVICT,0.5778,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.0,2.0,0.0267,N/A,N/A,0.7,0.6,0.0,0.0,0.0,0.0
120,2,0.6,6,0.0,0.0,NORMAL,64,0,0,EVICT,0.8436,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.716,4.716,0.0267,N/A,N/A,0.6,0.6,0.0,0.0,0.0,0.0
120,3,0.6,6,0.0,0.0,NORMAL,64,0,0,EVICT,1.1067,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.7154,7.4314,0.0267,N/A,N/A,0.6,0.6,0.0,0.0,0.0,0.0
120,4,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,1.4621,-4.0904,-1.3046,-0.8241,GREEDY,improved,3.665,11.0964,0.0267,N/A,N/A,0.6,0.8,0.0,0.0,0.0,0.0
120,5,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,1.703,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5546,13.651,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0002
120,6,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,1.9415,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5554,16.2064,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0
120,7,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,2.1776,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5554,18.7618,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0
120,8,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,2.4114,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5554,21.3172,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0
120,9,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,2.6424,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5516,23.8688,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0017
120,10,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,2.8716,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5558,26.4246,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0
120,11,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.0987,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5588,28.9834,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0
120,12,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.3233,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5554,31.5388,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0
120,13,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.5459,-4.0904,-1.3046,-0.8241,GREEDY,improved,2.5584,34.0972,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0
120,14,0.9,9,0.0,0.0002,NORMAL,64,0,0,EVICT,3.566,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.5554,34.6526,0.0267,N/A,N/A,0.8,0.9,0.0,0.0,0.0,0.0002
120,15,0.9,9,0.0,0.0002,NORMAL,64,0,0,EVICT,3.5303,-4.0904,-1.3046,-0.8241,GREEDY,neutral,0.0,34.6526,0.0267,N/A,N/A,0.9,0.9,0.0,0.0,0.0002,0.0002
120,16,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,3.495,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0004,34.653,0.0267,N/A,N/A,0.9,0.9,0.0,0.0,0.0002,0.0
120,17,0.9,9,0.0,0.0007,NORMAL,64,0,0,EVICT,3.46,-4.0904,-1.3046,-0.8241,GREEDY,degraded,-0.0014,34.6516,0.0267,N/A,N/A,0.9,0.9,0.0,0.0,0.0,0.0007
120,18,0.9,9,0.0,0.0007,NORMAL,64,0,0,EVICT,3.4254,-4.0904,-1.3046,-0.8241,GREEDY,neutral,0.0,34.6516,0.0267,N/A,N/A,0.9,0.9,0.0,0.0,0.0007,0.0007
120,19,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.5909,-4.0904,-1.3046,-0.8241,GREEDY,improved,1.998,36.6496,0.0267,N/A,N/A,0.9,0.8,0.0,0.0,0.0007,0.0017
120,20,0.8,8,0.0,0.0004,NORMAL,64,0,0,EVICT,3.5552,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0026,36.6522,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0004
120,21,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,3.5197,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0004,36.6526,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0004,0.0002
120,22,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.4842,-4.0904,-1.3046,-0.8241,GREEDY,degraded,-0.003,36.6496,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0017
120,23,0.8,8,0.0,0.0004,NORMAL,64,0,0,EVICT,3.4497,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0026,36.6522,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0004
120,24,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,3.4152,-4.0904,-1.3046,-0.8241,GREEDY,improved,0.0004,36.6526,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0004,0.0002
120,25,0.8,8,0.0,0.0002,NORMAL,64,1,1,INCREASE_AGING,3.4152,-3.674,-1.3046,-0.8241,RANDOM,neutral,-3.0,33.6526,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0002
120,26,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.3811,-3.674,-1.3046,-0.8241,GREEDY,improved,0.0004,33.653,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0
120,27,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.3469,-3.674,-1.3046,-0.8241,GREEDY,degraded,-0.0034,33.6496,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0017
120,28,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,3.3138,-3.674,-1.3046,-0.8241,GREEDY,improved,0.003,33.6526,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0002
120,29,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.2803,-3.674,-1.3046,-0.8241,GREEDY,degraded,-0.003,33.6496,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0017
120,30,0.8,8,0.0,0.0004,NORMAL,64,0,0,EVICT,3.2478,-3.674,-1.3046,-0.8241,GREEDY,improved,0.0026,33.6522,0.0267,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0004
121,1,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.415,-3.674,-1.3046,-0.8241,GREEDY,improved,1.997,1.997,0.0259,N/A,N/A,0.9,0.8,0.111,0.0,0.0002,0.0017
121,2,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.6367,-3.674,-1.3046,-0.8241,GREEDY,improved,2.5584,4.5554,0.0259,N/A,N/A,0.8,0.8,0.0,0.0,0.0017,0.0
121,3,0.8,8,0.125,0.0017,NORMAL,64,0,0,EVICT,3.1819,-3.674,-1.3046,-0.8241,GREEDY,degraded,-0.6284,3.927,0.0259,N/A,N/A,0.8,0.8,0.0,0.125,0.0,0.0017
121,4,0.9,9,0.111,0.0004,NORMAL,72,3,3,LEARN_MAC,-0.7359,-1.7923,-0.3943,-0.2521,GREEDY,improved,-2.5524,1.3746,0.0259,N/A,N/A,0.8,0.9,0.125,0.111,0.0017,0.0004
121,5,1.2,12,0.25,0.0018,PREVENTIVE,64,1,1,INCREASE_AGING,3.1819,-4.2107,-1.3046,-0.8241,RANDOM,degraded,-10.2528,-8.8782,0.0259,N/A,N/A,0.9,1.2,0.111,0.25,0.0004,0.0018
121,6,1.2,12,0.0,0.0011,PREVENTIVE,144,0,0,EVICT,1.3569,0.0,0.0,0.0791,GREEDY,improved,0.0014,-8.8768,0.0259,N/A,N/A,1.2,1.2,0.25,0.0,0.0018,0.0011
121,7,1.1,11,0.0,0.0029,PREVENTIVE,128,0,0,EVICT,1.7912,-1.1912,0.6788,0.9584,GREEDY,improved,1.9964,-6.8804,0.0259,N/A,N/A,1.2,1.1,0.0,0.0,0.0011,0.0029
121,8,1.0,10,0.0,0.0018,PREVENTIVE,128,0,0,EVICT,1.9736,-1.1912,0.6788,0.9584,GREEDY,improved,2.0022,-4.8782,0.0259,N/A,N/A,1.1,1.0,0.0,0.0,0.0029,0.0018
121,9,0.9,9,0.0,0.0028,NORMAL,128,0,0,EVICT,2.2624,-1.1912,0.6788,0.9584,GREEDY,improved,1.998,-2.8802,0.0259,N/A,N/A,1.0,0.9,0.0,0.0,0.0018,0.0028
121,10,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,3.3506,-4.2107,-1.3046,-0.8241,GREEDY,improved,2.0052,-0.875,0.0259,N/A,N/A,0.9,0.8,0.0,0.0,0.0028,0.0002
121,11,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.3171,-4.2107,-1.3046,-0.8241,GREEDY,improved,0.0004,-0.8746,0.0259,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0
121,12,0.8,8,0.0,0.0004,NORMAL,64,0,0,EVICT,3.2839,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-0.0008,-0.8754,0.0259,N/A,N/A,0.8,0.8,0.0,0.0,0.0,0.0004
121,13,0.8,8,0.0,0.0002,NORMAL,64,0,0,EVICT,3.2511,-4.2107,-1.3046,-0.8241,GREEDY,improved,0.0004,-0.875,0.0259,N/A,N/A,0.8,0.8,0.0,0.0,0.0004,0.0002
121,14,0.8,8,0.0,0.0017,NORMAL,64,0,0,EVICT,3.2182,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-0.003,-0.878,0.0259,N/A,N/A,0.8,0.8,0.0,0.0,0.0002,0.0017
121,15,1.0,10,0.2,0.0002,PREVENTIVE,64,0,0,EVICT,2.5816,-4.2107,-1.3046,-0.8241,GREEDY,improved,-4.997,-5.875,0.0259,N/A,N/A,0.8,1.0,0.0,0.2,0.0017,0.0002
121,16,0.9,9,0.0,0.0004,NORMAL,136,0,0,EVICT,2.2811,0.0,0.1792,0.076,GREEDY,improved,1.9996,-3.8754,0.0259,N/A,N/A,1.0,0.9,0.2,0.0,0.0002,0.0004
121,17,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,2.7558,-4.2107,-1.3046,-0.8241,GREEDY,improved,2.0004,-1.875,0.0259,N/A,N/A,0.9,0.8,0.0,0.0,0.0004,0.0
121,18,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,3.0283,-4.2107,-1.3046,-0.8241,GREEDY,improved,3.0004,1.1254,0.0259,N/A,N/A,0.8,0.9,0.0,0.0,0.0,0.0
121,19,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,2.998,-4.2107,-1.3046,-0.8241,GREEDY,neutral,0.0,1.1254,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0,0.0
121,20,0.8,8,0.0,0.0,NORMAL,64,0,0,EVICT,3.168,-4.2107,-1.3046,-0.8241,GREEDY,improved,2.0,3.1254,0.0259,N/A,N/A,0.9,0.8,0.0,0.0,0.0,0.0
121,21,0.9,9,0.111,0.0002,NORMAL,64,0,0,EVICT,2.8808,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-2.5554,0.57,0.0259,N/A,N/A,0.8,0.9,0.0,0.111,0.0,0.0002
121,22,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,2.8521,-4.2107,-1.3046,-0.8241,GREEDY,improved,0.0004,0.5704,0.0259,N/A,N/A,0.9,0.9,0.111,0.0,0.0002,0.0
121,23,0.9,9,0.0,0.0017,NORMAL,64,0,0,EVICT,2.8232,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-0.0034,0.567,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0,0.0017
121,24,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,2.7953,-4.2107,-1.3046,-0.8241,GREEDY,improved,0.0034,0.5704,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0017,0.0
121,25,0.9,9,0.0,0.0017,NORMAL,64,0,0,EVICT,2.767,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-0.0034,0.567,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0,0.0017
121,26,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,2.7397,-4.2107,-1.3046,-0.8241,GREEDY,improved,0.0034,0.5704,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0017,0.0
121,27,0.9,9,0.0,0.0,NORMAL,64,0,0,EVICT,2.7123,-4.2107,-1.3046,-0.8241,GREEDY,neutral,0.0,0.5704,0.0259,N/A,N/A,0.9,0.9,0.0,0.0,0.0,0.0
121,28,1.0,10,0.1,0.0002,PREVENTIVE,64,0,0,EVICT,2.3946,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-2.5004,-1.93,0.0259,N/A,N/A,0.9,1.0,0.0,0.1,0.0,0.0002
121,29,1.0,10,0.0,0.0003,PREVENTIVE,128,0,0,EVICT,2.2397,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0002,-1.9302,0.0259,N/A,N/A,1.0,1.0,0.1,0.0,0.0002,0.0003
121,30,1.0,10,0.0,0.0005,PREVENTIVE,128,0,0,EVICT,2.2173,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0004,-1.9306,0.0259,N/A,N/A,1.0,1.0,0.0,0.0,0.0003,0.0005
122,1,0.9,9,0.0,0.0,NORMAL,128,0,0,EVICT,2.4112,-1.1912,0.6788,0.9584,GREEDY,improved,2.001,2.001,0.0251,N/A,N/A,1.0,0.9,0.0,0.0,0.0005,0.0
122,2,1.0,10,0.1,0.0,PREVENTIVE,64,0,0,EVICT,2.1222,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-2.5,-0.499,0.0251,N/A,N/A,0.9,1.0,0.0,0.1,0.0,0.0
122,3,1.0,10,0.0,0.0002,PREVENTIVE,128,0,0,EVICT,2.387,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0004,-0.4994,0.0251,N/A,N/A,1.0,1.0,0.1,0.0,0.0,0.0002
122,4,1.0,10,0.0,0.0008,PREVENTIVE,128,0,0,EVICT,2.363,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0012,-0.5006,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0002,0.0008
122,5,0.9,9,0.0,0.0,NORMAL,128,0,0,EVICT,2.5179,-1.1912,0.6788,0.9584,GREEDY,improved,2.0016,1.501,0.0251,N/A,N/A,1.0,0.9,0.0,0.0,0.0008,0.0
122,6,1.0,10,0.1,0.0002,PREVENTIVE,64,0,0,EVICT,1.8865,-4.2107,-1.3046,-0.8241,GREEDY,degraded,-2.5004,-0.9994,0.0251,N/A,N/A,0.9,1.0,0.0,0.1,0.0,0.0002
122,7,1.0,10,0.0,0.0,PREVENTIVE,128,0,0,EVICT,2.4927,-1.1912,0.6788,0.9584,GREEDY,improved,0.0004,-0.999,0.0251,N/A,N/A,1.0,1.0,0.1,0.0,0.0002,0.0
122,8,1.0,10,0.0,0.0003,PREVENTIVE,128,0,0,EVICT,2.4678,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0006,-0.9996,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0,0.0003
122,9,1.0,10,0.0,0.0002,PREVENTIVE,128,0,0,EVICT,2.4431,-1.1912,0.6788,0.9584,GREEDY,improved,0.0002,-0.9994,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0003,0.0002
122,10,1.0,10,0.0,0.0,PREVENTIVE,128,0,0,EVICT,2.4187,-1.1912,0.6788,0.9584,GREEDY,improved,0.0004,-0.999,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0002,0.0
122,11,1.0,10,0.0,0.0003,PREVENTIVE,128,0,0,EVICT,2.3945,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0006,-0.9996,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0,0.0003
122,12,1.0,10,0.0,0.0,PREVENTIVE,128,0,0,EVICT,2.3706,-1.1912,0.6788,0.9584,GREEDY,improved,0.0006,-0.999,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0003,0.0
122,13,1.0,10,0.0,0.0017,PREVENTIVE,128,0,0,EVICT,2.3465,-1.1912,0.6788,0.9584,GREEDY,degraded,-0.0034,-1.0024,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0,0.0017
122,14,1.0,10,0.0,0.0017,PREVENTIVE,128,1,1,INCREASE_AGING,2.3465,-1.1609,0.6788,0.9584,RANDOM,neutral,-3.0,-4.0024,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0017,0.0017
122,15,1.0,10,0.0,0.0002,PREVENTIVE,128,0,0,EVICT,2.3234,-1.1609,0.6788,0.9584,GREEDY,improved,0.003,-3.9994,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0017,0.0002
122,16,1.0,10,0.0,0.0012,PREVENTIVE,128,0,0,EVICT,2.2999,-1.1609,0.6788,0.9584,GREEDY,degraded,-0.002,-4.0014,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0002,0.0012
122,17,1.0,10,0.0,0.0,PREVENTIVE,128,0,0,EVICT,2.2772,-1.1609,0.6788,0.9584,GREEDY,improved,0.0024,-3.999,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0012,0.0
122,18,1.0,10,0.0,0.0003,PREVENTIVE,128,0,0,EVICT,2.2543,-1.1609,0.6788,0.9584,GREEDY,degraded,-0.0006,-3.9996,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0,0.0003
122,19,1.0,10,0.0,0.0003,PREVENTIVE,128,0,0,EVICT,2.2318,-1.1609,0.6788,0.9584,GREEDY,neutral,0.0,-3.9996,0.0251,N/A,N/A,1.0,1.0,0.0,0.0,0.0003,0.0003
122,20,1.2,12,0.25,0.0003,PREVENTIVE,128,0,0,EVICT,1.6057,-1.1609,0.6788,0.9584,GREEDY,degraded,-5.25,-9.2496,0.0251,N/A,N/A,1.0,1.2,0.0,0.25,0.0003,0.0003
122,21,1.3,13,0.077,0.0014,PREVENTIVE,144,0,0,EVICT,1.127,0.0,0.0,0.0791,GREEDY,degraded,-2.3872,-11.6368,0.0251,N/A,N/A,1.2,1.3,0.25,0.077,0.0003,0.0014
