mac_fill,flood_pressure,avg_age
1.0,0.0,0.0026
1.0,0.0,0.0015
1.0,0.0,0.0015
0.9,0.0,0.0011
0.9,0.0,0.0022
0.8,0.0,0.0025
1.0,0.2,0.0008
1.0,0.091,0.005
1.0,0.091,0.0052
1.0,0.0,0.0059
1.0,0.0,0.0063
0.9,0.0,0.007
0.8,0.0,0.0075
0.7,0.0,0.0064
0.7,0.0,0.0064
0.8,0.0,0.006
0.8,0.0,0.0069
1.0,0.2,0.0078
0.9,0.0,0.0069
0.9,0.0,0.0081
0.9,0.0,0.1056
0.9,0.0,0.0128
0.8,0.0,0.01
0.9,0.111,0.01
0.8,0.0,0.0085
0.8,0.0,0.0085
0.8,0.0,0.0119
0.7,0.0,0.01
0.7,0.0,0.01
0.7,0.0,0.0107
0.7,0.0,0.1048
0.9,0.222,0.008
0.8,0.0,0.0058
0.8,0.0,0.0625
0.8,0.0,0.0071
0.8,0.0,0.0092
0.8,0.0,0.0092
0.8,0.0,0.0096
1.0,0.2,0.0867
1.0,0.231,0.0013
1.0,0.0,0.0077
1.0,0.0,0.0236
1.0,0.0,0.03
1.0,0.0,0.0283
1.0,0.25,0.0167
1.0,0.0,0.0167
1.0,0.0,0.03
0.9,0.0,0.0278
1.0,0.1,0.0283
1.0,0.0,0.0037
1.0,0.0,0.0042
1.0,0.0,0.005
1.0,0.0,0.0058
1.0,0.1,0.0017
0.9,0.0,0.0026
0.9,0.0,0.0031
0.9,0.0,0.0044
1.0,0.308,0.0035
1.0,0.0,0.0046
1.0,0.0,0.0069
1.0,0.0,0.0081
1.0,0.0,0.0072
1.0,0.0,0.0062
1.0,0.0,0.0071
1.0,0.0,0.0076
1.0,0.0,0.0094
1.0,0.091,0.0082
1.0,0.083,0.0063
1.0,0.0,0.0093
1.0,0.1,0.0073
1.0,0.0,0.0073
1.0,0.1,0.009
1.0,0.1,0.0095
0.9,0.0,0.0067
0.9,0.0,0.0778
0.8,0.0,0.0417
0.8,0.0,0.0437
0.8,0.0,0.0708
0.8,0.0,0.0625
0.8,0.0,0.0625
1.0,0.2,0.0767
0.9,0.0,0.0574
0.9,0.0,0.0059
0.8,0.0,0.0025
0.8,0.0,0.0458
0.7,0.0,0.0357
0.7,0.0,0.0031
0.7,0.0,0.0029
0.7,0.0,0.0333
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0028
0.8,0.25,0.0021
0.8,0.0,0.0208
0.8,0.0,0.0229
0.8,0.0,0.025
0.8,0.0,0.0025
0.8,0.0,0.0292
0.8,0.0,0.0333
0.8,0.0,0.0292
0.8,0.0,0.0037
0.8,0.0,0.005
0.8,0.0,0.0044
0.8,0.0,0.0044
0.8,0.0,0.0479
0.7,0.0,0.0238
0.7,0.0,0.0333
0.6,0.0,0.0111
0.8,0.25,0.0167
0.8,0.0,0.0167
0.7,0.0,0.0333
0.8,0.125,0.0333
0.7,0.0,0.0286
0.7,0.0,0.0017
0.7,0.0,0.019
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0006
0.6,0.0,0.0008
0.7,0.143,0.0
0.7,0.0,0.0005
0.7,0.0,0.0119
0.7,0.0,0.0007
0.7,0.0,0.0048
0.7,0.0,0.019
0.7,0.0,0.0119
0.6,0.0,0.0
0.7,0.143,0.0119
0.7,0.0,0.0031
0.7,0.0,0.0021
0.7,0.0,0.0021
0.6,0.0,0.0008
0.6,0.0,0.0014
0.8,0.0,0.0083
0.8,0.0,0.0083
0.8,0.0,0.0031
0.8,0.0,0.0025
0.8,0.0,0.0006
0.8,0.0,0.0013
0.8,0.0,0.0013
0.8,0.0,0.0035
0.7,0.0,0.0029
0.6,0.0,0.0022
0.6,0.0,0.0222
0.5,0.0,0.02
0.5,0.0,0.0167
0.6,0.167,0.0194
0.6,0.0,0.0194
0.6,0.0,0.025
0.6,0.0,0.025
0.6,0.0,0.0306
0.8,0.25,0.0104
0.8,0.0,0.0125
0.8,0.0,0.0031
0.8,0.0,0.0033
0.8,0.0,0.0035
0.7,0.0,0.0017
0.7,0.0,0.0071
0.7,0.0,0.0024
0.7,0.0,0.0071
0.7,0.0,0.0095
0.9,0.333,0.0185
0.9,0.0,0.0222
0.9,0.0,0.0022
0.8,0.0,0.0021
0.8,0.0,0.0023
0.8,0.125,0.0023
0.8,0.0,0.0187
0.8,0.0,0.0125
0.7,0.0,0.0095
0.7,0.0,0.0143
0.6,0.0,0.025
0.6,0.0,0.0028
0.6,0.0,0.0019
0.6,0.0,0.0022
0.6,0.0,0.0025
0.6,0.0,0.0028
0.5,0.0,0.0003
0.5,0.0,0.0003
0.6,0.167,0.0
0.6,0.0,0.0006
0.6,0.0,0.0006
0.6,0.0,0.0025
0.6,0.0,0.0031
0.6,0.0,0.0003
0.6,0.0,0.0006
0.6,0.0,0.0008
0.6,0.0,0.0011
0.8,0.25,0.001
0.7,0.0,0.0
0.7,0.0,0.0167
0.7,0.0,0.0048
0.7,0.0,0.0
0.7,0.0,0.0017
0.7,0.0,0.0167
0.7,0.0,0.0167
0.7,0.0,0.0048
0.7,0.0,0.0071
0.7,0.0,0.0095
0.8,0.125,0.0125
0.8,0.0,0.0017
0.7,0.0,0.0007
0.7,0.0,0.0095
0.7,0.0,0.0019
0.7,0.0,0.0262
0.7,0.0,0.0476
0.7,0.0,0.0476
0.8,0.0,0.0646
0.8,0.0,0.0417
0.8,0.0,0.0479
0.8,0.0,0.0042
0.7,0.0,0.0024
0.7,0.0,0.0031
0.7,0.0,0.0429
0.7,0.0,0.0405
0.7,0.0,0.0524
0.7,0.0,0.0064
0.9,0.222,0.0389
0.9,0.0,0.0052
0.9,0.0,0.0574
0.9,0.0,0.0704
0.9,0.0,0.0926
0.9,0.0,0.0833
0.9,0.0,0.0096
0.9,0.0,0.1093
0.9,0.0,0.1222
0.9,0.0,0.1352
1.0,0.273,0.0515
1.0,0.0,0.0433
0.9,0.0,0.037
0.9,0.0,0.0426
0.9,0.0,0.0481
0.9,0.0,0.0031
0.9,0.0,0.0407
0.8,0.0,0.0333
0.8,0.0,0.0458
0.8,0.0,0.0067
0.8,0.0,0.0079
0.7,0.0,0.0086
0.6,0.0,0.0083
0.6,0.0,0.0094
0.6,0.0,0.0089
0.6,0.0,0.01
0.6,0.0,0.0111
0.6,0.0,0.1222
0.5,0.0,0.11
0.7,0.286,0.0905
0.6,0.0,0.0722
0.6,0.0,0.0833
0.6,0.0,0.0133
0.6,0.0,0.0161
0.6,0.0,0.0111
0.5,0.0,0.005
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0083
0.4,0.0,0.0
0.3,0.0,0.0056
0.4,0.25,0.0167
0.4,0.0,0.025
0.5,0.2,0.0167
0.5,0.0,0.02
0.5,0.0,0.003
0.5,0.0,0.004
0.5,0.0,0.005
0.4,0.0,0.0
0.4,0.0,0.0083
0.4,0.0,0.0167
0.4,0.0,0.025
0.6,0.333,0.0111
0.5,0.0,0.01
0.5,0.0,0.0367
0.5,0.0,0.0467
0.4,0.0,0.05
0.5,0.2,0.0
0.5,0.0,0.001
0.5,0.0,0.002
0.5,0.0,0.03
0.4,0.0,0.0333
0.5,0.2,0.0233
0.5,0.0,0.0033
0.5,0.0,0.0043
