mac_fill,flood_pressure,avg_age
0.9,0.0,0.0463
0.8,0.0,0.0563
0.8,0.0,0.0069
0.7,0.0,0.0076
0.6,0.0,0.0081
0.5,0.0,0.008
0.4,0.0,0.0075
1.0,0.6,0.005
1.0,0.0,0.006
1.0,0.0,0.07
1.0,0.0,0.08
1.0,0.0,0.09
1.0,0.0,0.0417
0.9,0.0,0.0426
0.9,0.0,0.05
0.8,0.0,0.0458
0.8,0.0,0.0052
0.7,0.0,0.004
0.7,0.0,0.0048
0.6,0.0,0.0042
0.5,0.0,0.002
0.4,0.0,0.0008
0.3,0.0,0.0011
0.4,0.0,0.0025
0.4,0.0,0.0033
0.4,0.0,0.0042
